studieprogramkode,studieprogramnavn,kandidatnr,karakter,vurdresstatnavn,aar
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10088,C,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10529,A,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10271,E,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10009,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10315,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10559,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10298,D,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10153,F,Ikke bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10657,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10544,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10562,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10687,C,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10388,A,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10181,C,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10530,C,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10041,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10493,,Trekk under eksamen (Avbrutt eksamen),2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10413,A,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10052,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10127,A,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10172,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10579,A,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10459,C,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10384,D,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10199,C,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10376,C,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10225,D,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10264,A,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10351,,Ikke møtt,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10624,A,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10588,C,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10364,,Manglende øvinger,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10374,A,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10049,D,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10282,A,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10476,A,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10090,C,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10030,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10024,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10250,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10440,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10603,C,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10044,B,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10277,A,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10401,,Trekk under eksamen (Avbrutt eksamen),2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10019,D,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10032,E,Bestått,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10311,,Manglende øvinger,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10405,,Trekk under eksamen (Avbrutt eksamen),2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10048,,Manglende øvinger,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10224,,Manglende øvinger,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10504,,Manglende øvinger,2016
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10533,,Ikke møtt,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10186,F,Ikke bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10670,C,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10543,C,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10587,F,Ikke bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10162,,Trekk under eksamen (Avbrutt eksamen),2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10481,C,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10118,E,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10513,F,Ikke bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10170,F,Ikke bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10240,F,Ikke bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10063,,Ikke møtt,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10490,E,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10485,D,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10210,,Manglende øvinger,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10373,E,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10370,,Trekk under eksamen (Avbrutt eksamen),2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10269,C,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10058,C,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10508,,Trekk under eksamen (Avbrutt eksamen),2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10314,,Ikke møtt,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10053,C,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10208,D,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10178,F,Ikke bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10457,D,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10527,D,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10201,C,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10161,D,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10135,D,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10671,A,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10272,,Trekk under eksamen (Avbrutt eksamen),2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10103,D,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10496,C,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10260,E,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10366,C,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10462,A,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10059,F,Ikke bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10211,C,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10494,E,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10287,F,Ikke bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10235,A,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10418,B,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10300,F,Ikke bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10578,,Legeattest,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10034,D,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10678,B,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10362,C,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10423,C,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10583,E,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10409,F,Ikke bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10518,C,Bestått,2016
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10081,,Ikke møtt,2016
MTNANO,Nanoteknologi - masterstudium (5-årig),10379,C,Bestått,2016
MTPETR,Petroleumsfag - masterstudium (5-årig),10403,,Trekk under eksamen (Avbrutt eksamen),2016
MTPROD,Produktutvikling og produksjon - masterstudium (5-årig),10205,E,Bestått,2016
MTPROD,Produktutvikling og produksjon - masterstudium (5-årig),10185,E,Bestått,2016
BIT,Informatikk - bachelorstudium,10479,,Ikke møtt,2015
BIT,Informatikk - bachelorstudium,10138,,Ikke møtt,2015
BIT,Informatikk - bachelorstudium,10534,,Ikke møtt,2015
BIT,Informatikk - bachelorstudium,10442,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10331,,Ikke møtt,2015
BIT,Informatikk - bachelorstudium,10444,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10499,,Ikke møtt,2015
BIT,Informatikk - bachelorstudium,10115,,Trekk under eksamen (Avbrutt eksamen),2015
BIT,Informatikk - bachelorstudium,10221,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10050,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10378,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10139,,Gyldig fravær,2015
BIT,Informatikk - bachelorstudium,10074,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10000,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10073,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10124,,Ikke møtt,2015
BIT,Informatikk - bachelorstudium,10348,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10076,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10077,B,Bestått,2015
BIT,Informatikk - bachelorstudium,10094,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10103,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10010,,Trekk under eksamen (Avbrutt eksamen),2015
BIT,Informatikk - bachelorstudium,10263,,Trekk under eksamen (Avbrutt eksamen),2015
BIT,Informatikk - bachelorstudium,10068,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10058,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10412,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10252,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10562,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10053,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10530,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10067,B,Bestått,2015
BIT,Informatikk - bachelorstudium,10304,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10563,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10340,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10182,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10063,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10014,,Trekk under eksamen (Avbrutt eksamen),2015
BIT,Informatikk - bachelorstudium,10366,,Ikke møtt,2015
BIT,Informatikk - bachelorstudium,10416,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10072,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10255,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10558,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10043,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10470,,Ikke møtt,2015
BIT,Informatikk - bachelorstudium,10380,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10065,B,Bestått,2015
BIT,Informatikk - bachelorstudium,10084,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10281,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10297,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10188,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10400,B,Bestått,2015
BIT,Informatikk - bachelorstudium,10542,A,Bestått,2015
BIT,Informatikk - bachelorstudium,10495,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10309,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10286,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10095,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10130,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10492,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10227,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10051,,Trekk under eksamen (Avbrutt eksamen),2015
BIT,Informatikk - bachelorstudium,10007,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10284,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10403,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10224,,Trekk under eksamen (Avbrutt eksamen),2015
BIT,Informatikk - bachelorstudium,10472,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10269,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10226,A,Bestått,2015
BIT,Informatikk - bachelorstudium,10141,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10432,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10361,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10196,B,Bestått,2015
BIT,Informatikk - bachelorstudium,10544,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10538,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10277,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10446,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10024,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10509,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10369,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10164,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10181,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10135,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10300,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10212,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10358,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10352,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10552,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10177,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10201,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10483,B,Bestått,2015
BIT,Informatikk - bachelorstudium,10564,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10418,,Trekk under eksamen (Avbrutt eksamen),2015
BIT,Informatikk - bachelorstudium,10500,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10368,,Ikke møtt,2015
BIT,Informatikk - bachelorstudium,10414,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10308,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10109,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10467,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10437,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10149,,Trekk under eksamen (Avbrutt eksamen),2015
BIT,Informatikk - bachelorstudium,10431,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10393,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10106,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10413,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10183,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10134,B,Bestått,2015
BIT,Informatikk - bachelorstudium,10404,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10511,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10146,B,Bestått,2015
BIT,Informatikk - bachelorstudium,10008,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10460,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10526,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10011,A,Bestått,2015
BIT,Informatikk - bachelorstudium,10310,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10566,,Ikke møtt,2015
BIT,Informatikk - bachelorstudium,10434,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10551,,Trekk under eksamen (Avbrutt eksamen),2015
BIT,Informatikk - bachelorstudium,10045,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10012,B,Bestått,2015
BIT,Informatikk - bachelorstudium,10531,,Ikke møtt,2015
BIT,Informatikk - bachelorstudium,10154,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10239,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10264,B,Bestått,2015
BIT,Informatikk - bachelorstudium,10119,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10346,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10334,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10569,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10038,B,Bestått,2015
BIT,Informatikk - bachelorstudium,10365,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10502,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10357,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10238,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10341,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10160,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10027,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10271,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10375,,Trekk under eksamen (Avbrutt eksamen),2015
BIT,Informatikk - bachelorstudium,10290,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10482,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10381,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10020,E,Bestått,2015
BIT,Informatikk - bachelorstudium,10147,A,Bestått,2015
BIT,Informatikk - bachelorstudium,10170,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10570,B,Bestått,2015
BIT,Informatikk - bachelorstudium,10307,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10276,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10167,A,Bestått,2015
BIT,Informatikk - bachelorstudium,10163,,Ikke møtt,2015
BIT,Informatikk - bachelorstudium,10475,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10537,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10233,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10270,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10386,,Manglende øvinger,2015
BIT,Informatikk - bachelorstudium,10122,F,Ikke bestått,2015
BIT,Informatikk - bachelorstudium,10218,D,Bestått,2015
BIT,Informatikk - bachelorstudium,10420,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10329,,Trekk under eksamen (Avbrutt eksamen),2015
BIT,Informatikk - bachelorstudium,10114,C,Bestått,2015
BIT,Informatikk - bachelorstudium,10515,E,Bestått,2015
